preceding_group,letter,percent
en, ,0.010238907849829351
en,-,0.003412969283276451
 fa,c,0.5
 fa,m,0.5
n f,a,1.0
péd,i,0.5555555555555556
péd,a,0.4444444444444444
ncy,c,1.0
tté,r,0.8571428571428571
tté,s,0.14285714285714288
én,e,0.411764705882353
én,o,0.29411764705882354
én,i,0.17647058823529413
én,u,0.11764705882352942
fan,t,0.56
fan,f,0.2
fan,e,0.12
fan,a,0.04
fan,c,0.04
fan,g,0.04
fla,m,0.35714285714285715
fla,t,0.17857142857142858
fla,g,0.14285714285714288
fla,n,0.10714285714285714
fla,i,0.07142857142857144
fla,q,0.03571428571428572
fla,r,0.03571428571428572
fla,s,0.03571428571428572
fla,u,0.03571428571428572
lob,a,0.6
lob,e,0.2
lob,b,0.1
lob,i,0.1
glu,e,0.5
glu,a,0.25
glu,c,0.25
irl,a,1.0
jôl,e,1.0
njô,l,1.0
enl,e,0.5
enl,a,0.33333333333333337
enl,è,0.16666666666666669
nlè,v,1.0
nuy,e,1.0
enq,u,1.0
uiq,u,1.0
nra,d,0.5
nra,y,0.5
egi,s,0.9166666666666667
egi,m,0.08333333333333334
reg,r,0.4
reg,a,0.3
reg,i,0.3
nre,g,0.9
nre,s,0.1
nri,c,0.75
nri,q,0.25
nrô,l,1.0
nro,u,1.0
sev,e,1.0
sui,v,0.5813953488372092
sui,t,0.18604651162790697
sui,s,0.09302325581395349
sui,e,0.06976744186046512
sui,c,0.046511627906976744
sui,n,0.023255813953488372
têt,e,0.6666666666666667
têt,u,0.16666666666666669
têt,é,0.16666666666666669
-tê,t,1.0
ntê,t,1.0
îna,n,1.0
epô,t,1.0
epr,é,0.43478260869565216
epr,o,0.21739130434782608
epr,e,0.1956521739130435
epr,i,0.15217391304347827
evu,e,0.75
evu,r,0.25
tub,e,0.8
tub,é,0.2
umè,r,1.0
num,é,0.5833333333333334
num,e,0.33333333333333337
num,è,0.08333333333333334
umé,r,0.7
umé,a,0.1
umé,e,0.1
umé,s,0.1
vah,i,1.0
voû,t,1.0
ép,i,0.34615384615384615
ép,a,0.23076923076923075
ép,o,0.1794871794871795
ép,r,0.10256410256410257
ép,u,0.07692307692307693
ép,e,0.012820512820512822
ép,h,0.012820512820512822
ép,l,0.012820512820512822
ép,é,0.012820512820512822
ép,î,0.012820512820512822
rgn,e,0.5
rgn,é,0.25
rgn,a,0.125
rgn,o,0.125
rpi,g,0.25
rpi,l,0.25
rpi,s,0.25
rpi,t,0.25
pav,i,0.4
pav,a,0.2
pav,e,0.2
pav,é,0.2
émè,r,1.0
ep,i,1.0
 cr,a,0.5
 cr,o,0.5
iph,é,0.75
iph,a,0.25
pip,e,0.6666666666666667
pip,h,0.33333333333333337
liu,m,0.6666666666666667
liu,r,0.33333333333333337
hél,i,0.6666666666666667
hél,a,0.1111111111111111
hél,e,0.1111111111111111
hél,è,0.1111111111111111
pît,r,1.0
épî,t,1.0
poq,u,1.0
éq,u,1.0
nox,e,0.5
nox,y,0.5
afl,e,0.5
afl,u,0.5
ér,o,0.36363636363636365
ér,a,0.18181818181818182
ér,e,0.18181818181818182
ér,u,0.18181818181818182
ér,i,0.09090909090909091
èr,e,1.0
è,r,0.6666666666666667
è,v,0.33333333333333337
usu,l,0.45454545454545453
usu,r,0.45454545454545453
usu,e,0.09090909090909091
 mu,s,1.0
er,r,0.5
er,i,0.2
er,e,0.1
er,g,0.1
er,n,0.1
éru,r,0.33333333333333337
éru,s,0.33333333333333337
éru,d,0.16666666666666669
éru,p,0.16666666666666669
es,p,0.27192982456140347
es,t,0.2368421052631579
es,c,0.2280701754385965
es,s,0.2017543859649123
es,q,0.052631578947368425
es,k,0.008771929824561403
kim,o,1.0
ski,e,0.5
ski,m,0.25
ski,p,0.25
esk,i,1.0
pèc,e,1.0
èce,s,1.0
ègl,e,1.0
spr,i,0.8333333333333333
spr,u,0.16666666666666669
uim,a,0.5
uim,p,0.5
say,a,0.4
say,e,0.2
say,o,0.2
say,é,0.2
-gl,a,1.0
ie-,g,0.5
ie-,m,0.5
-ma,ç,0.42857142857142855
-ma,i,0.14285714285714288
-ma,j,0.14285714285714288
-ma,n,0.14285714285714288
-ma,r,0.14285714285714288
e-m,a,0.4
e-m,e,0.2
e-m,o,0.2
e-m,é,0.2
suy,e,0.5
suy,é,0.5
ét,a,0.3703703703703704
ét,r,0.1851851851851852
ét,o,0.12962962962962965
ét,u,0.12037037037037036
ét,e,0.1111111111111111
ét,i,0.0462962962962963
ét,h,0.018518518518518517
ét,é,0.018518518518518517
agè,r,0.8
agè,m,0.2
et,h,0.625
et,a,0.25
et,i,0.125
'es,p,1.0
t m,e,1.0
maj,o,0.6111111111111112
maj,e,0.33333333333333337
maj,u,0.05555555555555555
t-m,a,1.0
-un,i,1.0
s-u,n,1.0
ts-,u,1.0
ats,-,1.0
tay,e,0.5
tay,l,0.25
tay,é,0.25
rnu,e,0.6666666666666667
rnu,r,0.33333333333333337
êt,e,0.5
êt,r,0.5
ê,t,1.0
iop,h,0.5
iop,i,0.5
hio,p,1.0
hni,q,0.5454545454545454
hni,c,0.2727272727272727
hni,e,0.09090909090909091
hni,t,0.09090909090909091
thn,i,0.75
thn,o,0.25
nog,r,1.0
 be,r,1.0
u b,e,1.0
du ,b,0.5
du ,n,0.5
 du, ,0.6666666666666667
 du,r,0.33333333333333337
u n,o,1.0
étu,d,0.7272727272727273
étu,e,0.13636363636363635
étu,i,0.09090909090909091
étu,l,0.045454545454545456
euc,h,1.0
eu,r,0.6818181818181819
eu,p,0.09090909090909091
eu,c,0.045454545454545456
eu,g,0.045454545454545456
eu,s,0.045454545454545456
eu,t,0.045454545454545456
eu,x,0.045454545454545456
ugè,n,1.0
phr,a,0.6
phr,é,0.2
phr,i,0.1
phr,o,0.1
rêk,a,1.0
urê,k,1.0
occ,u,0.7142857142857143
occ,i,0.2
occ,a,0.08571428571428572
 oc,c,1.0
e o,c,1.0
unn,e,0.75
unn,i,0.25
tun,i,0.35294117647058826
tun,e,0.23529411764705885
tun,é,0.23529411764705885
tun,n,0.17647058823529413
otu,b,0.5
otu,n,0.5
ury,s,0.5
ury,t,0.5
eû,t,1.0
év,a,0.3484848484848485
év,o,0.24242424242424243
év,i,0.16666666666666669
év,e,0.15151515151515152
év,ê,0.045454545454545456
év,é,0.030303030303030304
év,è,0.015151515151515152
cué,e,0.5
cué,s,0.5
lué,e,0.5
lué,s,0.5
ev,e,0.5
ev,a,0.25
ev,r,0.25
vap,o,0.6666666666666667
vap,e,0.33333333333333337
èv,e,1.0
lyn,e,0.5
lyn,é,0.5
vén,é,0.41666666666666663
vén,i,0.33333333333333337
vén,e,0.16666666666666669
vén,u,0.08333333333333334
évé,l,0.5454545454545454
évé,r,0.36363636363636365
évé,n,0.09090909090909091
évè,r,0.5
évè,l,0.33333333333333337
évè,n,0.16666666666666669
xac,t,1.0
ex,p,0.3688212927756654
ex,c,0.18250950570342206
ex,t,0.12547528517110265
ex,a,0.09125475285171103
ex,i,0.09125475285171103
ex,e,0.049429657794676805
ex,é,0.03802281368821293
ex,h,0.02661596958174905
ex,o,0.011406844106463879
ex,u,0.007604562737642585
ex,q,0.0038022813688212923
ex,s,0.0038022813688212923
xag,é,0.6666666666666667
xag,o,0.33333333333333337
xal,t,0.6666666666666667
xal,e,0.33333333333333337
xam,i,0.75
xam,e,0.25
xas,p,1.0
xca,v,1.0
exc,e,0.375
exc,l,0.2708333333333333
exc,u,0.10416666666666666
exc,a,0.0625
exc,é,0.0625
exc,i,0.04166666666666667
exc,h,0.020833333333333336
exc,o,0.020833333333333336
exc,r,0.020833333333333336
exc,è,0.020833333333333336
xcé,d,1.0
xce,p,0.4444444444444444
xce,l,0.33333333333333337
xce,s,0.2222222222222222
xcè,s,1.0
xch,a,1.0
xci,t,1.0
xcl,u,0.8461538461538461
xcl,a,0.15384615384615385
xco,m,1.0
xcr,é,1.0
xcu,s,0.6
xcu,r,0.4
xéc,u,0.6666666666666667
xéc,r,0.33333333333333337
exé,c,0.9
exé,g,0.1
gès,e,1.0
égè,r,0.8333333333333333
égè,s,0.16666666666666669
xég,è,1.0
xem,p,0.75
xem,b,0.25
xer,c,1.0
xha,l,0.6666666666666667
xha,u,0.33333333333333337
exh,a,0.375
exh,o,0.375
exh,i,0.125
exh,u,0.125
xhi,b,1.0
xho,r,1.0
hum,a,0.4411764705882353
hum,e,0.23529411764705885
hum,i,0.17647058823529413
hum,o,0.08823529411764706
hum,b,0.05882352941176471
xhu,m,1.0
xig,e,0.8181818181818181
xig,u,0.09090909090909091
xig,é,0.09090909090909091
xod,e,1.0
exo,n,0.6666666666666667
exo,d,0.33333333333333337
xon,é,0.5
xon,n,0.25
xon,s,0.25
xpa,t,0.6
xpa,n,0.4
exp,l,0.33663366336633666
exp,o,0.15841584158415842
exp,r,0.14851485148514854
exp,é,0.14851485148514854
exp,e,0.0594059405940594
exp,u,0.0594059405940594
exp,a,0.04950495049504951
exp,i,0.039603960396039604
xpe,r,0.8333333333333333
xpe,c,0.16666666666666669
xpé,r,0.7333333333333333
xpé,d,0.26666666666666666
pia,n,0.8
pia,t,0.2
xpi,r,0.5
xpi,a,0.25
xpi,e,0.25
xpl,o,0.6176470588235294
xpl,i,0.38235294117647056
xpo,s,0.625
xpo,r,0.375
xpr,i,0.5333333333333333
xpr,e,0.4
xpr,è,0.06666666666666667
xpu,l,0.6666666666666667
xpu,g,0.16666666666666669
xpu,r,0.16666666666666669
lsé,a,0.5
lsé,s,0.5
exq,u,1.0
xsa,n,1.0
exs,a,1.0
xte,r,0.5
xte,s,0.33333333333333337
xte,n,0.16666666666666669
tén,u,0.33333333333333337
tén,o,0.2222222222222222
tén,é,0.2222222222222222
tén,a,0.1111111111111111
tén,è,0.1111111111111111
xti,l,0.28571428571428575
xti,n,0.28571428571428575
xti,o,0.28571428571428575
xti,r,0.14285714285714288
irp,e,1.0
orq,u,1.0
xto,r,1.0
rao,n,0.4
rao,r,0.4
rao,u,0.2
rêm,e,1.0
trê,m,0.75
trê,v,0.25
ême,s,0.6666666666666667
ême,m,0.33333333333333337
ubé,r,1.0
xub,é,1.0
exu,e,0.625
exu,a,0.125
exu,b,0.125
exu,l,0.125
xul,t,1.0
yad,e,1.0
eya,d,1.0
ey,a,1.0
fa,i,0.1477832512315271
fa,u,0.13793103448275862
fa,c,0.1330049261083744
fa,n,0.08374384236453203
fa,b,0.07389162561576355
fa,v,0.06896551724137931
fa,m,0.06403940886699507
fa,s,0.059113300492610835
fa,t,0.054187192118226604
fa,l,0.054187192118226604
fa,r,0.04926108374384237
fa,d,0.019704433497536946
fa,ç,0.014778325123152709
fa,g,0.009852216748768473
fa,y,0.009852216748768473
fa,h,0.0049261083743842365
fa,x,0.0049261083743842365
fa,î,0.0049261083743842365
fa,ï,0.0049261083743842365
f,o,0.21443298969072164
f,a,0.20927835051546392
f,r,0.1824742268041237
f,i,0.15051546391752577
f,e,0.07628865979381444
f,l,0.07422680412371134
f,u,0.04948453608247423
f,é,0.029896907216494847
f,ê,0.006185567010309279
f,â,0.0030927835051546395
f,û,0.002061855670103093
f,è,0.0010309278350515464
f,œ,0.0010309278350515464
biu,s,1.0
ius,i,1.0
âch,e,0.6842105263157895
âch,é,0.15789473684210525
âch,o,0.10526315789473685
âch,i,0.052631578947368425
fâc,h,1.0
fâ,c,1.0
fad,a,0.4
fad,e,0.4
fad,o,0.2
fah,d,1.0
ïen,c,0.5
ïen,n,0.5
aïe,n,1.0
faï,e,1.0
way,a,0.33333333333333337
way,n,0.33333333333333337
way,s,0.33333333333333337
rwa,y,1.0
irw,a,1.0
faî,t,1.0
 di,v,1.0
fal,l,0.41666666666666663
fal,s,0.25
fal,a,0.08333333333333334
fal,e,0.08333333333333334
fal,o,0.08333333333333334
fal,z,0.08333333333333334
anf,a,0.8333333333333333
anf,r,0.16666666666666669
sme,s,0.8
sme,t,0.2
tôm,e,1.0
ibo,u,0.5
ibo,c,0.16666666666666669
ibo,l,0.16666666666666669
ibo,n,0.16666666666666669
fat,i,0.41666666666666663
fat,a,0.25
fat,u,0.25
fat,r,0.08333333333333334
tui,t,0.9
tui,l,0.1
kne,r,1.0
lkn,e,1.0
ulk,n,1.0
 je,t,1.0
x p,a,1.0
yar,d,1.0
fay,a,0.5
fay,o,0.5
yot,a,0.5
yot,e,0.5
bvr,e,1.0
ebv,r,1.0
feb,v,1.0
fe,r,0.5945945945945946
fe,u,0.13513513513513514
fe,s,0.1081081081081081
fe,i,0.05405405405405405
fe,n,0.05405405405405405
fe,m,0.027027027027027025
fe,b,0.013513513513513513
fe,l,0.013513513513513513
féc,o,1.0
fé,l,0.3103448275862069
fé,d,0.20689655172413793
fé,c,0.13793103448275862
fé,e,0.13793103448275862
fé,m,0.10344827586206896
fé,r,0.06896551724137931
fé,v,0.034482758620689655
éer,l,0.6
éer,i,0.4
fei,n,1.0
fêl,e,0.5
fêl,é,0.5
fê,t,0.6666666666666667
fê,l,0.33333333333333337
fél,i,0.6666666666666667
fél,o,0.33333333333333337
fel,i,1.0
fém,i,1.0
fem,m,1.0
etu,r,1.0
 éc,l,1.0
e é,c,0.5
e é,m,0.5
fêt,e,0.8
fêt,é,0.2
fèv,e,1.0
fè,v,1.0
évr,i,1.0
fév,r,1.0
fi,n,0.26896551724137935
fi,l,0.18620689655172412
fi,g,0.08275862068965517
fi,c,0.07586206896551724
fi,s,0.07586206896551724
fi,a,0.06206896551724138
fi,x,0.06206896551724138
fi,e,0.04827586206896552
fi,d,0.041379310344827586
fi,r,0.027586206896551727
fi,b,0.020689655172413793
fi,t,0.020689655172413793
fi,è,0.020689655172413793
fi,f,0.006896551724137932
fib,r,1.0
dèl,e,1.0
ief,f,0.5
ief,s,0.5
fiè,r,0.6666666666666667
fiè,v,0.33333333333333337
fti,e,1.0
ift,i,1.0
fif,t,1.0
iou,d,0.33333333333333337
iou,r,0.33333333333333337
iou,x,0.33333333333333337
ilm,s,0.5
ilm,e,0.25
ilm,é,0.25
ilt,r,1.0
inl,a,1.0
mam,a,0.33333333333333337
mam,e,0.33333333333333337
mam,m,0.33333333333333337
she,l,0.4
she,f,0.2
she,r,0.2
she,t,0.2
zge,r,1.0
tzg,e,1.0
itz,g,0.33333333333333337
itz,k,0.33333333333333337
itz,l,0.33333333333333337
ixa,n,0.8333333333333333
ixa,t,0.16666666666666669
xat,i,1.0
ixé,e,0.6666666666666667
ixé,s,0.33333333333333337
xée,s,1.0
ixe,r,0.5
ixe,s,0.5
fl,a,0.2916666666666667
fl,e,0.2777777777777778
fl,o,0.2361111111111111
fl,u,0.09722222222222221
fl,é,0.04166666666666667
fl,i,0.027777777777777776
fl,â,0.013888888888888888
fl,è,0.013888888888888888
lân,e,1.0
flâ,n,1.0
flé,c,0.7777777777777777
flé,a,0.1111111111111111
flé,t,0.1111111111111111
lèc,h,1.0
flè,t,0.6666666666666667
flè,c,0.33333333333333337
egm,e,0.6666666666666667
egm,a,0.33333333333333337
xib,l,0.6666666666666667
xib,i,0.33333333333333337
xue,l,0.5714285714285715
xue,u,0.42857142857142855
irt,u,0.75
irt,e,0.25
uid,e,0.5833333333333334
uid,i,0.25
uid,a,0.08333333333333334
uid,o,0.08333333333333334
x d,e,1.0
lux,e,0.4
lux,u,0.4
lux, ,0.1
lux,a,0.1
foc,a,0.5
foc,h,0.5
fo,r,0.3365384615384615
fo,u,0.2932692307692308
fo,n,0.21153846153846154
fo,i,0.04326923076923077
fo,l,0.038461538461538464
fo,s,0.028846153846153844
fo,o,0.019230769230769232
fo,y,0.009615384615384616
fo,c,0.004807692307692308
fo,k,0.004807692307692308
fo,m,0.004807692307692308
fo,x,0.004807692307692308
œtu,s,1.0
fœt,u,1.0
fœ,t,1.0
kke,r,1.0
okk,e,1.0
fok,k,1.0
lât,r,1.0
olâ,t,1.0
klo,r,1.0
lkl,o,1.0
olk,l,0.6666666666666667
olk,s,0.33333333333333337
fom,e,1.0
foo,t,1.0
tba,l,1.0
otb,a,1.0
oot,b,1.0
cém,e,1.0
orê,t,1.0
rfa,i,0.75
rfa,c,0.25
orf,a,1.0
uné,r,0.7777777777777777
uné,m,0.1111111111111111
uné,s,0.1111111111111111
fos,s,1.0
soy,e,0.5
soy,o,0.5
 ri,r,1.0
ou ,r,1.0
urm,e,0.3076923076923077
urm,o,0.23076923076923075
urm,a,0.15384615384615385
urm,i,0.15384615384615385
urm,u,0.15384615384615385
foy,e,1.0
yer,s,0.6666666666666667
yer,n,0.33333333333333337
fr,a,0.44632768361581926
fr,o,0.14124293785310735
fr,i,0.12994350282485875
fr,é,0.12429378531073447
fr,e,0.0790960451977401
fr,u,0.056497175141242945
fr,è,0.011299435028248588
fr,ô,0.011299435028248588
agm,e,0.6
agm,a,0.4
cfo,r,1.0
ncf,o,1.0
c-m,a,1.0
nc-,m,1.0
eze,r,1.0
eez,e,1.0
ree,n,0.5
ree,d,0.25
ree,z,0.25
éju,d,0.4
éju,g,0.4
éju,s,0.2
réj,u,0.5555555555555556
réj,o,0.4444444444444444
luq,u,1.0
nét,i,0.41666666666666663
nét,r,0.33333333333333337
nét,a,0.25
réq,u,1.0
rér,e,0.5
rér,o,0.5
esn,a,0.5
esn,e,0.5
frô,l,1.0
fru,s,0.36363636363636365
fru,c,0.2727272727272727
fru,g,0.18181818181818182
fru,i,0.18181818181818182
rug,a,0.4
rug,b,0.2
rug,o,0.2
rug,u,0.2
fuc,h,1.0
fu,s,0.22916666666666669
fu,r,0.1875
fu,t,0.14583333333333334
fu,i,0.125
fu,m,0.125
fu,n,0.08333333333333334
fu,g,0.04166666666666667
fu,c,0.020833333333333336
fu,k,0.020833333333333336
fu,y,0.020833333333333336
fug,i,0.6666666666666667
fug,a,0.16666666666666669
fug,e,0.16666666666666669
fui,t,0.6
fui,e,0.2
fui,r,0.2
yam,a,0.75
yam,o,0.25
kuy,a,1.0
uku,y,1.0
fuk,u,1.0
fum,e,0.6
fum,é,0.2
fum,i,0.1
fum,s,0.1
nèb,r,1.0
unè,b,1.0
fû,t,1.0
fut,u,0.4444444444444444
fut,a,0.2222222222222222
fut,e,0.1111111111111111
fut,i,0.1111111111111111
fut,é,0.1111111111111111
fuy,a,1.0
gab,o,0.6
gab,l,0.2
gab,r,0.2
ga,r,0.3307086614173228
ga,l,0.11811023622047244
ga,g,0.11023622047244094
ga,u,0.09448818897637795
ga,n,0.07086614173228346
ga,i,0.06299212598425197
ga,z,0.05511811023622047
ga,m,0.047244094488188976
ga,s,0.03937007874015748
ga,d,0.023622047244094488
ga,b,0.015748031496062992
ga,f,0.007874015748031496
ga,t,0.007874015748031496
ga,v,0.007874015748031496
ga,ë,0.007874015748031496
g,r,0.2707993474714519
g,a,0.20717781402936378
g,o,0.11745513866231647
g,é,0.09624796084828711
g,u,0.07667210440456769
g,e,0.0734094616639478
g,l,0.0701468189233279
g,i,0.04730831973898858
g,ê,0.011419249592169658
g,â,0.009787928221859706
g,y,0.0065252854812398045
g,è,0.0065252854812398045
g,h,0.0032626427406199023
g,d,0.0016313213703099511
g,ü,0.0016313213703099511
gâc,h,1.0
gâ,c,0.5
gâ,t,0.5
ëll,e,1.0
aël,l,1.0
gaë,l,1.0
gaf,f,1.0
lax,a,0.4
lax,i,0.4
lax,o,0.2
ndh,a,0.33333333333333337
ndh,i,0.33333333333333337
ndh,o,0.33333333333333337
gst,e,1.0
ngs,t,0.6666666666666667
ngs,u,0.33333333333333337
rço,i,0.5
rço,n,0.5
arç,o,1.0
-ro,b,0.33333333333333337
-ro,o,0.33333333333333337
-ro,u,0.33333333333333337
e-r,o,1.0
ufr,e,0.6666666666666667
ufr,a,0.33333333333333337
umo,n,0.5714285714285715
umo,r,0.28571428571428575
umo,u,0.14285714285714288
gav,e,1.0
gaz,e,0.375
gaz,i,0.25
gaz,o,0.25
gaz,a,0.125
zeu,x,1.0
zol,e,1.0
gd,a,1.0
géa,n,1.0
gé,n,0.4576271186440678
gé,o,0.23728813559322035
gé,r,0.11864406779661017
gé,m,0.08474576271186442
gé,a,0.06779661016949153
gé,l,0.01694915254237288
gé,s,0.01694915254237288
ge,n,0.4666666666666666
ge,r,0.2
ge,s,0.17777777777777778
ge,l,0.06666666666666667
ge,o,0.06666666666666667
ge,ô,0.022222222222222223
gém,i,0.8333333333333333
gém,o,0.16666666666666669
êna,n,1.0
gên,e,0.5714285714285715
gên,é,0.28571428571428575
gên,a,0.14285714285714288
gê,n,1.0
gè,n,0.5
gè,r,0.5
êne,u,0.5
êne,r,0.25
êne,s,0.25
êné,s,1.0
nèv,e,1.0
nev,e,0.5
nev,i,0.5
ntl,e,1.0
éoc,c,0.9
éoc,h,0.1
géo,g,0.35714285714285715
géo,d,0.14285714285714288
géo,p,0.14285714285714288
géo,r,0.14285714285714288
géo,c,0.07142857142857144
géo,l,0.07142857142857144
géo,m,0.07142857142857144
éod,é,0.6
éod,o,0.2
éod,u,0.2
eof,f,1.0
éog,r,1.0
eôl,e,1.0
geô,l,1.0
éom,é,1.0
éop,o,0.6666666666666667
éop,h,0.33333333333333337
eor,g,1.0
éor,i,0.6
éor,g,0.26666666666666666
éor,o,0.13333333333333333
rha,p,0.6666666666666667
rha,r,0.33333333333333337
erh,a,1.0
ghe,t,0.6666666666666667
ghe,s,0.33333333333333337
gh,e,1.0
iao,u,1.0
gi,r,0.20689655172413793
gi,g,0.1724137931034483
gi,s,0.13793103448275862
gi,l,0.10344827586206896
gi,b,0.06896551724137931
gi,f,0.06896551724137931
gi,o,0.06896551724137931
gi,t,0.06896551724137931
gi,a,0.034482758620689655
gi,d,0.034482758620689655
gi,v,0.034482758620689655
ifl,e,0.75
ifl,a,0.25
gif,l,1.0
gig,o,0.6
gig,a,0.4
ova,t,0.5454545454545454
ova,q,0.2727272727272727
ova,i,0.09090909090909091
ova,n,0.09090909090909091
giv,e,0.5
giv,r,0.5
gl,o,0.4418604651162791
gl,a,0.37209302325581395
gl,i,0.11627906976744186
gl,u,0.06976744186046512
laç,a,0.5
laç,o,0.5
aiv,e,1.0
sgo,w,1.0
asg,o,1.0
sno,b,0.6666666666666667
sno,s,0.33333333333333337
asn,o,1.0
gob,e,1.0
go,u,0.41666666666666663
go,d,0.125
go,m,0.08333333333333334
go,n,0.06944444444444445
go,r,0.06944444444444445
go,b,0.04166666666666667
go,l,0.04166666666666667
go,s,0.04166666666666667
go,û,0.04166666666666667
go,e,0.027777777777777776
go,i,0.027777777777777776
go,g,0.013888888888888888
god,i,0.4444444444444444
god,a,0.33333333333333337
god,e,0.2222222222222222
ebb,e,1.0
oeb,b,1.0
goe,b,0.5
goe,t,0.5
oet,h,1.0
inf,o,0.2328767123287671
inf,i,0.2054794520547945
inf,l,0.1917808219178082
inf,a,0.0958904109589041
inf,e,0.0958904109589041
inf,r,0.08219178082191782
inf,é,0.08219178082191782
inf,â,0.0136986301369863
lde,n,0.33333333333333337
lde,r,0.33333333333333337
lde,s,0.33333333333333337
old,a,0.4444444444444444
old,e,0.4444444444444444
old,é,0.1111111111111111
olf,a,0.33333333333333337
olf,e,0.33333333333333337
olf,g,0.33333333333333337
gom,m,0.5714285714285715
gom,b,0.14285714285714288
gom,e,0.14285714285714288
gom,è,0.14285714285714288
mâc,h,1.0
 mâ,c,0.5
 mâ,t,0.5
e à, ,1.0
zal,e,0.5
zal,i,0.5
nza,i,0.33333333333333337
nza,l,0.33333333333333337
nza,n,0.33333333333333337
gos,l,0.42857142857142855
gos,i,0.28571428571428575
gos,s,0.28571428571428575
uja,t,1.0
ouj,a,0.5
ouj,o,0.5
jat,e,1.0
gr,a,0.463855421686747
gr,i,0.1746987951807229
gr,o,0.1746987951807229
gr,e,0.11445783132530121
gr,é,0.030120481927710843
gr,è,0.018072289156626505
gr,â,0.012048192771084338
gr,u,0.006024096385542169
gr,ê,0.006024096385542169
âce,s,1.0
rah,i,0.75
rah,a,0.25
mop,h,0.5
mop,l,0.5
-mè,r,1.0
d-m,è,1.0
nd-,m,0.5
nd-,p,0.5
d-p,è,1.0
-ci,e,1.0
pap,e,0.4210526315789474
pap,i,0.2631578947368421
pap,o,0.10526315789473685
pap,a,0.052631578947368425
pap,r,0.052631578947368425
pap,u,0.052631578947368425
pap,y,0.052631578947368425
-pa,r,0.6
-pa,p,0.2
-pa,s,0.2
-la,t,1.0
o-l,a,1.0
co-,l,1.0
eac,e,1.0
npe,a,1.0
enp,e,1.0
een,p,1.0
rêl,e,1.0
grê,l,1.0
obl,i,0.6206896551724138
obl,e,0.20689655172413793
obl,è,0.06896551724137931
obl,a,0.034482758620689655
obl,o,0.034482758620689655
obl,é,0.034482758620689655
imp,o,0.26666666666666666
imp,l,0.1851851851851852
imp,r,0.16296296296296298
imp,e,0.1037037037037037
imp,é,0.08888888888888889
imp,a,0.07407407407407407
imp,u,0.06666666666666667
imp,i,0.029629629629629627
imp,ô,0.022222222222222223
pe-,s,1.0
os ,j,0.5
os ,m,0.5
gru,e,0.5
gru,i,0.5
gu,i,0.4042553191489362
gu,e,0.3191489361702128
gu,é,0.0851063829787234
gu,a,0.0425531914893617
gu,s,0.0425531914893617
gu,y,0.0425531914893617
gu,p,0.02127659574468085
gu,è,0.02127659574468085
gu,ê,0.02127659574468085
uêp,e,1.0
guê,p,1.0
uèr,e,1.0
guè,r,1.0
-ap,e,1.0
t-a,p,1.0
uib,e,0.5
uib,o,0.5
uic,h,0.4
uic,i,0.4
uic,o,0.2
ünt,h,1.0
gün,t,1.0
gü,n,1.0
gup,t,1.0
guy,a,1.0
ymn,a,0.5
ymn,e,0.5
gym,n,1.0
gy,p,0.5
gy,m,0.25
gy,r,0.25
aèt,e,1.0
paè,t,1.0
ypa,è,1.0
gyr,i,0.5
gyr,o,0.5
ha,b,0.2368421052631579
ha,r,0.16666666666666669
ha,n,0.12280701754385966
ha,u,0.11403508771929825
ha,l,0.09649122807017545
ha,v,0.052631578947368425
ha,s,0.04385964912280702
ha,i,0.03508771929824561
ha,m,0.03508771929824561
ha,c,0.026315789473684213
ha,g,0.017543859649122806
ha,p,0.017543859649122806
ha,ï,0.017543859649122806
ha,d,0.008771929824561403
ha,y,0.008771929824561403
h,a,0.2746987951807229
h,o,0.2
h,u,0.13012048192771083
h,é,0.11325301204819277
h,e,0.10843373493975904
h,i,0.07228915662650602
h,y,0.05783132530120482
h,ô,0.02650602409638554
h,â,0.014457831325301205
h,l,0.0024096385542168672
hâb,l,1.0
hâ,l,0.33333333333333337
hâ,t,0.33333333333333337
hâ,b,0.16666666666666669
hâ,v,0.16666666666666669
aït,e,0.5
aït,i,0.5
âle,r,1.0
ovr,e,1.0
eis,a,1.0
gei,s,1.0
arv,e,0.6363636363636364
arv,i,0.2727272727272727
arv,a,0.09090909090909091
t-d,e,1.0
ut-,d,0.5
ut-,p,0.5
hav,a,0.33333333333333337
hav,e,0.33333333333333337
hav,r,0.33333333333333337
hâv,e,1.0
ayd,n,1.0
hay,d,1.0
hea,u,1.0
he,r,0.33333333333333337
he,u,0.2222222222222222
he,l,0.1111111111111111
he,b,0.06666666666666667
he,c,0.06666666666666667
he,i,0.06666666666666667
he,n,0.06666666666666667
he,a,0.022222222222222223
he,x,0.022222222222222223
he,z,0.022222222222222223
ebd,o,1.0
heb,d,1.0
ébe,r,0.5
ébe,c,0.25
ébe,l,0.25
héb,e,0.4
héb,r,0.4
héb,é,0.2
hé,r,0.3829787234042554
hé,l,0.1702127659574468
hé,s,0.14893617021276595
hé,b,0.10638297872340426
hé,m,0.0851063829787234
hé,t,0.06382978723404255
hé,g,0.0425531914893617
hég,i,0.5
hég,é,0.5
eib,e,1.0
gge,s,0.6666666666666667
gge,r,0.33333333333333337
egg,e,1.0
eid,e,1.0
ptè,r,1.0
lmu,t,1.0
ink,i,1.0
els,o,0.4
els, ,0.2
els,i,0.2
els,k,0.2
